Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,Capacitance,Tolerance,Voltage - Rated,ESR (Equivalent Series Resistance),Lifetime @ Temp.,Operating Temperature,Polarization,Ratings,Applications,Ripple Current @ Low Frequency,Pin Qty,Pin Size,Lead Spacing,Size / Dimension,Height - Seated (Max),Surface Mount Land Size,Mounting Type,Package / Case,Ripple Current @ High Frequency
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15483-ND,UKW1H0R1MDD,Nichicon,Nichicon,CAP ALUM 0.1UF 20% 50V RADIAL TH,0,Obsolete,0,0,Bulk,UKW,Obsolete,0.1 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,1.1 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",2.2 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15494-ND,UKW1HR22MDD,Nichicon,Nichicon,CAP ALUM 0.22UF 20% 50V RADIAL,0,Obsolete,0,0,Bulk,UKW,Obsolete,0.22 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.4 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",4.8 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15496-ND,UKW1HR47MDD,Nichicon,Nichicon,CAP ALUM 0.47UF 20% 50V RADIAL,0,Obsolete,0,0,Bulk,UKW,Obsolete,0.47 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,5 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",10 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15514-ND,UKW2A010MDD,Nichicon,Nichicon,CAP ALUM 1UF 20% 100V RADIAL TH,0,Obsolete,0,0,Bulk,UKW,Obsolete,1 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,21 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",42 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-3186-ND,UKW1H010MDD,Nichicon,Nichicon,CAP ALUM 1UF 20% 50V RADIAL TH,0,Obsolete,0,0,Bulk,UKW,Obsolete,1 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,10 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",20 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10684-1-ND,493-10684-3-ND",UKW1V330MDD1TD,Nichicon,Nichicon,CAP ALUM 33UF 20% 35V RADIAL TH,0,Obsolete,0,0,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,33 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,105 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",210 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10778-1-ND,493-10778-3-ND",UKW1H330MDD1TD,Nichicon,Nichicon,CAP ALUM 33UF 20% 50V RADIAL TH,0,Obsolete,0,0,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,33 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,120 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",240 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10781-1-ND,493-10781-3-ND",UKW2A3R3MDD1TD,Nichicon,Nichicon,CAP ALUM 3.3UF 20% 100V RADIAL,0,Obsolete,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,3.3 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,40 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10783-1-ND,493-10783-3-ND",UKW1A101MDD1TD,Nichicon,Nichicon,CAP ALUM 100UF 20% 10V RADIAL TH,0,Obsolete,0,0,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,100 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,145 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",217.5 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10786-1-ND,493-10786-3-ND",UKW2A2R2MDD1TD,Nichicon,Nichicon,CAP ALUM 2.2UF 20% 100V RADIAL,0,Obsolete,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,2.2 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,30 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",60 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-10788-3-ND,UKW2A0R1MDD1TD,Nichicon,Nichicon,CAP ALUM 0.1UF 20% 100V RADIAL,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,0.1 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.1 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",4.2 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-10791-3-ND,UKW2AR47MDD1TD,Nichicon,Nichicon,CAP ALUM 0.47UF 20% 100V RADIAL,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,0.47 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,10 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",20 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10793-1-ND,493-10793-3-ND",UKW1H0R1MDD1TD,Nichicon,Nichicon,CAP ALUM 0.1UF 20% 50V RADIAL TH,0,Obsolete,0,0,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,0.1 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,1.1 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",2.2 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10795-1-ND,493-10795-3-ND",UKW1H3R3MDD1TD,Nichicon,Nichicon,CAP ALUM 3.3UF 20% 50V RADIAL TH,0,Obsolete,0,0,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,3.3 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,35 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10796-1-ND,493-10796-3-ND",UKW1H4R7MDD1TD,Nichicon,Nichicon,CAP ALUM 4.7UF 20% 50V RADIAL TH,0,Obsolete,0,0,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,4.7 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,40 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10797-1-ND,493-10797-3-ND",UKW1HR22MDD1TD,Nichicon,Nichicon,CAP ALUM 0.22UF 20% 50V RADIAL,0,Obsolete,0,0,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,0.22 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.4 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",4.8 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-10798-3-ND,UKW1HR33MDD1TD,Nichicon,Nichicon,CAP ALUM 0.33UF 20% 50V RADIAL,0,Obsolete,0,4000,Tape & Box (TB),UKW,Obsolete,0.33 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.5 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",7 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1C101MDD1TA-ND,UKW1C101MDD1TA,Nichicon,Nichicon,CAP ALUM 100UF 20% 16V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,100 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,155 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",232.5 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1E470MDD1TA-ND,UKW1E470MDD1TA,Nichicon,Nichicon,CAP ALUM 47UF 20% 25V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,47 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,115 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",230 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1H100MDD1TA-ND,UKW1H100MDD1TA,Nichicon,Nichicon,CAP ALUM 10UF 20% 50V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,10 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,65 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",130 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1H220MDD1TA-ND,UKW1H220MDD1TA,Nichicon,Nichicon,CAP ALUM 22UF 20% 50V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,22 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,95 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",190 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1H3R3MDD1TA-ND,UKW1H3R3MDD1TA,Nichicon,Nichicon,CAP ALUM 3.3UF 20% 50V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,3.3 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,35 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1H4R7MDD1TA-ND,UKW1H4R7MDD1TA,Nichicon,Nichicon,CAP ALUM 4.7UF 20% 50V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,4.7 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,40 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1V470MDD1TA-ND,UKW1V470MDD1TA,Nichicon,Nichicon,CAP ALUM 47UF 20% 35V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,47 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,120 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",240 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10770-1-ND,2266-UKW1J330MED1TDTB-ND,493-10770-3-ND",UKW1J330MED1TD,Nichicon,"Nichicon,WEC",CAP ALUM 33UF 20% 63V RADIAL TH,0,0.147,0,500,"Cut Tape (CT),Tape & Box (TB),Tape & Box (TB)",UKW,Obsolete,33 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,140 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",280 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10763-1-ND,2266-UKW0J331MED1TDTB-ND,493-10763-3-ND",UKW0J331MED1TD,Nichicon,"Nichicon,WEC",CAP ALUM 330UF 20% 6.3V RADIAL,0,0.147,0,1,"Cut Tape (CT),Tape & Box (TB),Tape & Box (TB)",UKW,Obsolete,330 µF,±20%,6.3 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,265 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",397.5 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10765-1-ND,2266-UKW1A221MED1TDTB-ND,493-10765-3-ND",UKW1A221MED1TD,Nichicon,"Nichicon,WEC",CAP ALUM 220UF 20% 10V RADIAL TH,0,0.23,0,1,"Cut Tape (CT),Tape & Box (TB),Tape & Box (TB)",UKW,Obsolete,220 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,230 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",345 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15464-ND,UKW1A331MED,Nichicon,Nichicon,CAP ALUM 330UF 20% 10V RADIAL TH,"1,743",0.46,0,1,Bulk,UKW,Obsolete,330 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,270 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",405 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15506-ND,UKW1V101MED,Nichicon,Nichicon,CAP ALUM 100UF 20% 35V RADIAL TH,"3,325",0.53,0,1,Bulk,UKW,Obsolete,100 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,200 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",300 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10771-1-ND,493-10771-3-ND",UKW1J470MED1TD,Nichicon,Nichicon,CAP ALUM 47UF 20% 63V RADIAL TH,"6,505",0.55,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,47 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,165 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",330 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15504-ND,UKW1J470MED,Nichicon,Nichicon,CAP ALUM 47UF 20% 63V RADIAL TH,"6,399",0.55,0,1,Bulk,UKW,Obsolete,47 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,165 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",330 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15516-ND,UKW2A220MED,Nichicon,Nichicon,CAP ALUM 22UF 20% 100V RADIAL TH,"2,266",0.55,0,1,Bulk,UKW,Obsolete,22 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,120 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",240 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15462-ND,UKW1A221MED,Nichicon,Nichicon,CAP ALUM 220UF 20% 10V RADIAL TH,"1,703",0.55,0,1,Bulk,UKW,Obsolete,220 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,230 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",345 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10768-1-ND,493-10768-3-ND",UKW1E101MED1TD,Nichicon,Nichicon,CAP ALUM 100UF 20% 25V RADIAL TH,"1,623",0.55,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,100 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,185 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",277.5 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10773-1-ND,493-10773-3-ND",UKW2A100MED1TD,Nichicon,Nichicon,CAP ALUM 10UF 20% 100V RADIAL TH,"1,321",0.55,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,10 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,75 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",150 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10769-1-ND,493-10769-3-ND",UKW1H470MED1TD,Nichicon,Nichicon,CAP ALUM 47UF 20% 50V RADIAL TH,"1,236",0.55,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,47 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,150 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",300 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15492-ND,UKW1H470MED,Nichicon,Nichicon,CAP ALUM 47UF 20% 50V RADIAL TH,"1,177",0.55,0,1,Bulk,UKW,Obsolete,47 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,150 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",300 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10766-1-ND,2266-UKW1A331MED1TDTB-ND,493-10766-3-ND",UKW1A331MED1TD,Nichicon,"Nichicon,WEC",CAP ALUM 330UF 20% 10V RADIAL TH,0,0.147,0,500,"Cut Tape (CT),Tape & Box (TB),Tape & Box (TB)",UKW,Obsolete,330 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,270 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",405 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15459-ND,UKW0J471MED,Nichicon,Nichicon,CAP ALUM 470UF 20% 6.3V RADIAL,261,0.46,0,1,Bulk,UKW,Obsolete,470 µF,±20%,6.3 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,310 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",465 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15475-ND,UKW1E101MED,Nichicon,Nichicon,CAP ALUM 100UF 20% 25V RADIAL TH,106,0.53,0,1,Bulk,UKW,Obsolete,100 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,185 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",277.5 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15469-ND,UKW1C221MED,Nichicon,Nichicon,CAP ALUM 220UF 20% 16V RADIAL TH,681,0.55,0,1,Bulk,UKW,Obsolete,220 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,250 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",375 mA @ 10 kHz
